State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Uttar_Pradesh,,10,2024,6,,,7,LIYAKAT,,MAJLOOM_SAMAJ_PARTY,894,,1220383,2005669,Meerut,,,10,60.85,0.08,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,10,2024,6,,,8,DR HIMANSHU BHATNAGAR,,JAI_HIND_NATIONAL_PA,854,,1220383,2005669,Meerut,,,10,60.85,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,10,2024,6,,,9,NOTA,,NONE_OF_THE_ABOVE,4776,,1220383,2005669,Meerut,,,10,60.85,0.4,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,10,2024,6,,,10,NOTA,,NOTA,37904,,1220383,2005669,Meerut,,,10,60.85,3.11,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,1,DR RAJKUMAR SANGWAN,,RLD,488967,,968633,1665208,Baghpat,,,9,58.17,52.36,,159459,16.46,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,2,AMARPAL,,SP,329508,,968633,1665208,Baghpat,,,9,58.17,35.29,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,3,PRAVEEN BANSAL,,BSP,92266,,968633,1665208,Baghpat,,,9,58.17,9.88,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,4,MUKESH KUMAR SHARMA,,AZAD_ADHIKAR_SENA,5523,,968633,1665208,Baghpat,,,9,58.17,0.59,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,5,MAHENDER SINGH,,SARVJAN_SAMTA_PARTY,5020,,968633,1665208,Baghpat,,,9,58.17,0.54,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,6,SUKHVIR SINGH,,SWATANTRA_JANTARAJ_P,4099,,968633,1665208,Baghpat,,,9,58.17,0.44,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,7,RUBY KASHYAP,,SARVJAN_LOK_SHAKTI_P,3280,,968633,1665208,Baghpat,,,9,58.17,0.35,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,8,NOTA,,NONE_OF_THE_ABOVE,5110,,968633,1665208,Baghpat,,,9,58.17,0.55,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,11,2024,6,,,9,NOTA,,NOTA,34860,,968633,1665208,Baghpat,,,9,58.17,3.6,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,1,ATUL GARG,,BJP,854170,,1585160,2948720,Ghaziabad,,,16,53.76,58.09,,336965,21.26,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,2,DOLLY SHARMA,,INC,517205,,1585160,2948720,Ghaziabad,,,16,53.76,35.17,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,3,NAND KISHOR PUNDIR,,BSP,79525,,1585160,2948720,Ghaziabad,,,16,53.76,5.41,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,4,RAVI KUMAR PANCHAL,,IND,1966,,1585160,2948720,Ghaziabad,,,16,53.76,0.13,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,5,ANAND KUMAR,,RASHTRA_NIRMAN_PARTY,1178,,1585160,2948720,Ghaziabad,,,16,53.76,0.08,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,6,NATTHUSINGH CHAUDHARY,,IND,1162,,1585160,2948720,Ghaziabad,,,16,53.76,0.08,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,7,AURANGJEB,,IND,1120,,1585160,2948720,Ghaziabad,,,16,53.76,0.08,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,8,NAMAHA,,SAMAJ_VIKAS_KRANTI_P,1080,,1585160,2948720,Ghaziabad,,,16,53.76,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,9,AVDESH KUMAR,,IND,1043,,1585160,2948720,Ghaziabad,,,16,53.76,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,10,POOJA SAXENA,,RIGHT_TO_RECALL_PART,878,,1585160,2948720,Ghaziabad,,,16,53.76,0.06,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,11,KAVITA,,IND,775,,1585160,2948720,Ghaziabad,,,16,53.76,0.05,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,12,ANSUL GUPTA,,RASHTRIYA_JAN_KARMAT,764,,1585160,2948720,Ghaziabad,,,16,53.76,0.05,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,13,DHIRENDRA SINGH BHADAURIYA,,SUBHASHWADI_BHARTIYA,700,,1585160,2948720,Ghaziabad,,,16,53.76,0.05,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,14,ABHISHEK PUNDIR,,IND,653,,1585160,2948720,Ghaziabad,,,16,53.76,0.04,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,15,NOTA,,NONE_OF_THE_ABOVE,8211,,1585160,2948720,Ghaziabad,,,16,53.76,0.56,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,12,2024,6,,,16,NOTA,,NOTA,114730,,1585160,2948720,Ghaziabad,,,16,53.76,7.24,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,1,DR. MAHESH SHARMA,,BJP,857829,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,59.69,,559472,35.15,,,,,,,,,,,,,,TRUE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,2,DR. MAHENDRA SINGH NAGAR,,SP,298357,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,20.76,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,3,RAJENDRA SINGH SOLANKI,,BSP,251615,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,17.51,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,4,BHIM PRAKASH JIGYASU,,VIRO_KE_VIR_INDIAN_P,3875,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.27,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,5,MOHD. MUMTAJ AALAM,,IND,2821,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.2,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,6,SHIVAM ASHUTOSH,,IND,2641,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.18,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,7,MANISH KUMAR DWIVEDI,,AKHIL_BHARTIYA_PARIV,1772,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.12,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,8,KISHOR SINGH,,NATIONAL_PARTY,1767,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.12,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,9,MAHKAR SINGH,,IND,1124,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.08,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,10,KM. SHALU,,LOKTANTRIK_JANSHAKTI,1050,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,11,PARAG KAUSHIK,,IND,946,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,12,NARESH NAUTIYAL,,BHARTIYA_RASHTRIYA_J,941,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,13,RAN SINGH DUDEE,,SUPER_POWER_INDIA_PA,908,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.06,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,14,RAJEEV MISHRA,,JAI_HIND_NATIONAL_PA,657,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.05,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,15,NARAVEDASHVAR,,SUBHASHWADI_BHARTIYA,617,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.04,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,16,NOTA,,NONE_OF_THE_ABOVE,10324,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,0.72,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,13,2024,6,,,17,NOTA,,NOTA,154290,,1591534,2681482,Gautam Buddha Nagar,,,17,59.35,9.69,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,1,DR BHOLA SINGH,,BJP,597310,,1095619,1867981,Bulandshahr,,,8,58.65,56.65,,275134,25.11,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,2,SHIVRAM,,INC,322176,,1095619,1867981,Bulandshahr,,,8,58.65,30.56,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,3,GIRISH CHANDRA,,BSP,117424,,1095619,1867981,Bulandshahr,,,8,58.65,11.14,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,4,RAJESH TUREHA,,RISHIVADI_KARM_SHEEL,4401,,1095619,1867981,Bulandshahr,,,8,58.65,0.42,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,5,SONAM BHARTI,,IND,3600,,1095619,1867981,Bulandshahr,,,8,58.65,0.34,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,6,PRADEEP KUMAR,,IND,2563,,1095619,1867981,Bulandshahr,,,8,58.65,0.24,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,7,NOTA,,NONE_OF_THE_ABOVE,6925,,1095619,1867981,Bulandshahr,,,8,58.65,0.66,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,14,2024,6,,,8,NOTA,,NOTA,41220,,1095619,1867981,Bulandshahr,,,8,58.65,3.76,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,1,SATISH KUMAR GAUTAM,,BJP,501834,,1202190,2002868,Aligarh,,,16,60.02,44.28,,15647,1.3,,,,,,,,,,,,,,TRUE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,2,BIJENDRA SINGH,,SP,486187,,1202190,2002868,Aligarh,,,16,60.02,42.9,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,3,HITENDRA KUMAR ALIAS BUNTY UPADHYAY,,BSP,123929,,1202190,2002868,Aligarh,,,16,60.02,10.93,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,4,GYANI RAM,,IND,3799,,1202190,2002868,Aligarh,,,16,60.02,0.34,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,5,SATISH KUMAR,,IND,3561,,1202190,2002868,Aligarh,,,16,60.02,0.31,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,6,SATISH KUMAR,,SWATANTRA_JANTARAJ_P,1648,,1202190,2002868,Aligarh,,,16,60.02,0.15,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,7,MANOJ KUMAR ALIAS MANOJ LODHI,,SAMAN_ADHIKAR_PARTY,1440,,1202190,2002868,Aligarh,,,16,60.02,0.13,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,8,KESHAV DEV ALIAS PANDIT KESHAV DEV GAUTAM,,IND,1319,,1202190,2002868,Aligarh,,,16,60.02,0.12,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,9,SURENDRA,,MOULIK_ADHIKAR_PARTY,1178,,1202190,2002868,Aligarh,,,16,60.02,0.1,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,10,RAJESH KUMAR,,IND,1056,,1202190,2002868,Aligarh,,,16,60.02,0.09,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,11,DILEEP SHARMA AD.,,IND,955,,1202190,2002868,Aligarh,,,16,60.02,0.08,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,12,MAHESH CHANDRA SHARMA,,IND,736,,1202190,2002868,Aligarh,,,16,60.02,0.06,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,13,RAJ KUMAR,,RASHTRIYA_SHOSHIT_SA,412,,1202190,2002868,Aligarh,,,16,60.02,0.04,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,14,MANOJ KUMAR SHARMA ADVOCATE,,LOKTANTRIK_JANSHAKTI,378,,1202190,2002868,Aligarh,,,16,60.02,0.03,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,15,NOTA,,NONE_OF_THE_ABOVE,4934,,1202190,2002868,Aligarh,,,16,60.02,0.44,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,15,2024,6,,,16,NOTA,,NOTA,68824,,1202190,2002868,Aligarh,,,16,60.02,5.72,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,1,ANOOP PRADHAN BALMIKI,,BJP,554746,,1145290,1946138,Hathras,,,12,58.85,51.24,,247318,21.59,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,2,JASVEER VALMIKI,,SP,307428,,1145290,1946138,Hathras,,,12,58.85,28.39,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,3,HEMBABOO DHANGAR,,BSP,201263,,1145290,1946138,Hathras,,,12,58.85,18.59,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,4,JAYPAL MAHOR,,IND,3061,,1145290,1946138,Hathras,,,12,58.85,0.28,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,5,RAJPAL SINGH,,IND,2372,,1145290,1946138,Hathras,,,12,58.85,0.22,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,6,GHANSHYAM SINGH,,SWARAJ_BHARTIYA_NYAY,2345,,1145290,1946138,Hathras,,,12,58.85,0.22,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,7,RAVI KUMAR,,IND,1645,,1145290,1946138,Hathras,,,12,58.85,0.15,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,8,DR. JAYVEER SINGH DHANGAR,,RASHTRA_UDAY_PARTY,1607,,1145290,1946138,Hathras,,,12,58.85,0.15,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,9,DINESH SAI,,IND,1144,,1145290,1946138,Hathras,,,12,58.85,0.11,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,10,MUNNALAL JATAV,,IND,810,,1145290,1946138,Hathras,,,12,58.85,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,11,NOTA,,NONE_OF_THE_ABOVE,6299,,1145290,1946138,Hathras,,,12,58.85,0.58,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,16,2024,6,,,12,NOTA,,NOTA,62570,,1145290,1946138,Hathras,,,12,58.85,5.46,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,1,HEMAMALINI DHARMENDRA DEOL,,BJP,510064,,1024951,1939130,Mathura,,,17,52.86,53.3,,293407,28.63,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,2,MUKESH DHANGAR,,INC,216657,,1024951,1939130,Mathura,,,17,52.86,22.64,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,3,SURESH SINGH,,BSP,188417,,1024951,1939130,Mathura,,,17,52.86,19.69,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,4,BHANU PRATAP SINGH,,IND,15665,,1024951,1939130,Mathura,,,17,52.86,1.64,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,5,RAKESH KUMAR,,IND,4494,,1024951,1939130,Mathura,,,17,52.86,0.47,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,6,JAGDISH PRASAD KAUSHIK ADVOCATE,,RASHTRIYA_SAMTA_VIKA,3575,,1024951,1939130,Mathura,,,17,52.86,0.37,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,7,RAVI VERMA,,IND,2724,,1024951,1939130,Mathura,,,17,52.86,0.28,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,8,SHIKHA SHARMA,,IND,2251,,1024951,1939130,Mathura,,,17,52.86,0.24,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,9,KAMAL KANT SHARMA,,IND,1503,,1024951,1939130,Mathura,,,17,52.86,0.16,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,10,YOGESH KUMAR TALAN,,IND,1493,,1024951,1939130,Mathura,,,17,52.86,0.16,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,11,MONI FALHARI BAPU,,IND,1326,,1024951,1939130,Mathura,,,17,52.86,0.14,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,12,KSHETRA PAL SINGH,,IND,1211,,1024951,1939130,Mathura,,,17,52.86,0.13,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,13,DR. RASHMI YADAV,,IND,1189,,1024951,1939130,Mathura,,,17,52.86,0.12,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,14,PRAVESHANAND PURI,,IND,1085,,1024951,1939130,Mathura,,,17,52.86,0.11,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,15,SURESH CHANDRA VAGHEL,,RASHTRIYA_SHOSHIT_SA,829,,1024951,1939130,Mathura,,,17,52.86,0.09,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,16,NOTA,,NONE_OF_THE_ABOVE,4563,,1024951,1939130,Mathura,,,17,52.86,0.48,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,17,2024,6,,,17,NOTA,,NOTA,67905,,1024951,1939130,Mathura,,,17,52.86,6.63,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,1,PROF S P SINGH BAGHEL,,BJP,599397,,1199998,2075821,Agra,,,13,57.81,53.34,,271294,22.61,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,2,SURESH CHAND KARDAM,,SP,328103,,1199998,2075821,Agra,,,13,57.81,29.2,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,3,POOJA AMROHI,,BSP,176474,,1199998,2075821,Agra,,,13,57.81,15.7,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,4,ARAM SINGH,,PEOPLES_PARTY_OF_IND,4143,,1199998,2075821,Agra,,,13,57.81,0.37,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,5,KULDEEP KUMAR,,BHARATIYA_KISAN_PARI,2002,,1199998,2075821,Agra,,,13,57.81,0.18,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,6,MAHENDRA SINGH,,IND,1785,,1199998,2075821,Agra,,,13,57.81,0.16,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,7,POOJA,,IND,1370,,1199998,2075821,Agra,,,13,57.81,0.12,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,8,SARVESH KUMAR,,BHARATIYA_MAJDOOR_JA,1133,,1199998,2075821,Agra,,,13,57.81,0.1,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,9,AMBEDAKARI HASANURAM AMBEDAKARI,,IND,933,,1199998,2075821,Agra,,,13,57.81,0.08,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,10,JITENDRA GAUTAM,,LOKPRIYA_RASHTRAWADI,782,,1199998,2075821,Agra,,,13,57.81,0.07,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,11,CHANDRA PAL,,ADARSH_SAMAJ_PARTY,643,,1199998,2075821,Agra,,,13,57.81,0.06,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,12,NOTA,,NONE_OF_THE_ABOVE,7014,,1199998,2075821,Agra,,,13,57.81,0.62,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,18,2024,6,,,13,NOTA,,NOTA,76219,,1199998,2075821,Agra,,,13,57.81,6.35,,,,,,,,,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,19,2024,6,,,1,RAJKUMAR CHAHAR,,BJP,445657,,1102475,1807314,Fatehpur Sikri,,,11,61,43.09,,43405,3.94,,,,,,,,,,,,,,TRUE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,19,2024,6,,,2,RAMNATH SINGH SIKARWAR,,INC,402252,,1102475,1807314,Fatehpur Sikri,,,11,61,38.9,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,19,2024,6,,,3,PT.  RAMNIWAS SHARMA,,BSP,120539,,1102475,1807314,Fatehpur Sikri,,,11,61,11.66,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,19,2024,6,,,4,DR RAMESHWAR SINGH,,IND,48606,,1102475,1807314,Fatehpur Sikri,,,11,61,4.7,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,,19,2024,6,,,5,KALLAN KUMBHKAR,,IND,3463,,1102475,1807314,Fatehpur Sikri,,,11,61,0.33,,,,,,,,,,,,,,,,,FALSE,,,,,,,Lok Sabha Election (GE)
