State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Uttar_Pradesh,18,261,2022,3,4,0,8,AJAY KUMAR GUPTA,M,IND,460,53,,222861,460837,ALLAHABAD WEST,GEN,ALLAHABAD,DOAB,12,48.36,0.21,yes,86,0.04,2.27,AEUP2027518,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,261,2022,3,4,0,9,SAKLAIN MUSHTAK,M,IND,374,26,,222861,460837,ALLAHABAD WEST,GEN,ALLAHABAD,DOAB,12,48.36,0.17,yes,14,0.01,2.27,AEUP2027515,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,261,2022,3,4,0,10,KAMLESH KUMAR SINGH,M,Parivartan Samaj Party,360,34,,222861,460837,ALLAHABAD WEST,GEN,ALLAHABAD,DOAB,12,48.36,0.16,yes,2,0,2.27,AEUP2027521,Local Party,16964,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Uttar_Pradesh,18,261,2022,3,4,0,11,KAMAR JAHAN,F,IND,358,31,,222861,460837,ALLAHABAD WEST,GEN,ALLAHABAD,DOAB,12,48.36,0.16,yes,20,0.01,2.27,AEUP2027517,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,261,2022,3,4,0,12,GANESH JI TRIPATHi,M,IND,338,57,,222861,460837,ALLAHABAD WEST,GEN,ALLAHABAD,DOAB,12,48.36,0.15,yes,78,0.03,2.27,AEUP2027516,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Uttar_Pradesh,18,261,2022,3,4,0,13,DILSHAD AHMAD,M,National Democratic Peoples Front,260,30,,222861,460837,ALLAHABAD WEST,GEN,ALLAHABAD,DOAB,12,48.36,0.12,yes,0,0,2.27,AEUP2027520,Local Party,5595,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,1,HARSHVARDHAN BAJPAI,M,BJP,96890,40,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,55.07,no,54883,31.19,2.63,AEUP105077,National Party,1605,TRUE,4,BJP,1605,ALLAHABAD NORTH,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,2,SANDEEP YADAV,M,SP,42007,32,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,23.88,no,18436,10.48,2.63,AEUP2027533,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,3,ANUGRAH NARAIN SINGH,M,INC,23571,70,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,13.4,yes,13957,7.93,2.63,AEUP103269,National Party,3482,TRUE,10,INC,3482,ALLAHABAD NORTH,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,4,SANJAY GOSWAMI,M,BSP,9614,58,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,5.46,yes,8365,4.75,2.63,AEUP2027534,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,5,SANJIV MISHRA,M,AAAP,1249,45,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,0.71,yes,330,0.19,2.63,AEUP2027528,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,6,None Of The Above,,NOTA,919,,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,0.52,,59,0.03,2.63,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,7,Mo. ALI,M,AIMIM,860,56,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,0.49,yes,503,0.29,2.63,AEUP2027531,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,8,RATAN SRIVASTAVA,F,Rashtravadi Vikas Party,357,49,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,0.2,yes,98,0.06,2.63,AEUP2027530,Local Party,25035,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,9,RAJEEV KUMAR PANDEY,M,Akhil Bharatiya Socialist Party,259,52,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,0.15,yes,44,0.03,2.63,AEUP2027529,Local Party,385,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,262,2022,3,4,0,10,ANIL,M,IND,215,54,,175941,447231,ALLAHABAD NORTH,GEN,ALLAHABAD,DOAB,9,39.34,0.12,yes,0,0,2.63,AEUP2027527,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,1,NAND GOPAL GUPTA NANDI,M,BJP,97864,47,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,54.14,no,26182,14.49,2.22,AEUP105103,National Party,1605,TRUE,4,BJP,1605,ALLAHABAD SOUTH,TRUE,TRUE,3,FALSE,TRUE,TRUE,12th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,2,RAISH CHANDRA SHUKLA,M,SP,71682,60,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,39.66,no,67474,37.33,2.22,AEUP2027544,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,3,DEVENDRA MISHRA NAGRAHA,M,BSP,4208,55,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,2.33,yes,2110,1.17,2.22,AEUP2027545,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,4,ALPANA NISHAD,F,INC,2098,36,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,1.16,yes,565,0.31,2.22,AEUP2027542,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,5,MOHAMMAD FARHAN,M,AIMIM,1533,32,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.85,yes,418,0.23,2.22,AEUP2027539,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Journalist or Editor,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,6,ALTAF AHMAD,M,AAAP,1115,43,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.62,yes,284,0.16,2.22,AEUP2027543,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,7,None Of The Above,,NOTA,831,,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.46,,561,0.31,2.22,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,8,NAMAN JEET SINGH,M,JDL,270,38,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.15,yes,16,0.01,2.22,AEUP2027537,Local Party,25025,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,9,GOPAL SWAROOP JOSHI,M,IND,254,75,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.14,yes,0,0,2.22,AEUP2027546,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,10,TARUN SRIVASTAVA,M,IND,254,51,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.14,yes,40,0.02,2.22,AEUP2027536,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,11,KAMALA KANT,M,IND,214,52,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.12,yes,31,0.02,2.22,AEUP2027538,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,12,SANTOSH PAL,M,Bhartiya Shakti Chetna Party,183,41,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.1,yes,54,0.03,2.22,AEUP2027548,Local Party,2047,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,13,KAMALA PRASAD,M,Ambedkar Yug Party,129,56,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.07,yes,19,0.01,2.22,AEUP201036,Local Party,871,TRUE,2,AYP,871,ALLAHABAD SOUTH,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,263,2022,3,4,0,14,KAILASH CHANDRA KESARWANI,M,Samyak Party,110,60,,180745,411157,ALLAHABAD SOUTH,GEN,ALLAHABAD,DOAB,13,43.96,0.06,yes,0,0,2.22,AEUP2027540,Local Party,25100,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,1,VACHASPATI,M,ADS,89203,65,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,43.49,no,12524,6.11,2.94,GEUP78031,Local Party,956,TRUE,5,SP,7425,SIRATHU,FALSE,FALSE,3,TRUE,FALSE,TRUE,Post Graduate,Business,Rent,Retired or Pension,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,2,AJAY,M,SP,76679,44,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,37.38,no,53960,26.31,2.94,AEUP2027560,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,3,DR AJAY KUMAR,M,BSP,22719,53,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,11.08,yes,19276,9.4,2.94,AEUP2027559,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,4,MANJU SANT,F,INC,3443,42,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,1.68,yes,712,0.35,2.94,AEUP70176,National Party,3482,TRUE,2,INC,3482,BARA,TRUE,TRUE,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,5,None Of The Above,,NOTA,2731,,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,1.33,,156,0.08,2.94,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,6,Ram Kumar Vidyarthi,M,Peoples Party of India (Democratic),2575,59,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,1.26,yes,913,0.45,2.94,AEUP2027554,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,7,AJEET BHASKAR,M,IND,1662,33,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,0.81,yes,315,0.15,2.94,AEUP2027551,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,8,AYODHYA PRASAD KOL,M,CPI,1347,42,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,0.66,yes,149,0.07,2.94,AEUP2027558,State-based Party,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,9,Sumitra  Varun,F,Akhil Bharatiya Socialist Party,1198,71,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,0.58,yes,143,0.07,2.94,AEUP2027552,Local Party,385,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Retired or Pension,,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,10,Kanhaiya Lal,M,AAAP,1055,64,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,0.51,yes,31,0.02,2.94,AEUP2027556,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,11,RAVITA DEVI,F,Jan Kalyan Party,1024,42,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,0.5,yes,262,0.13,2.94,AEUP2027555,Local Party,4131,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,12,RAJENDRA PRASAD,M,IND,762,37,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,0.37,yes,31,0.02,2.94,AEUP2027550,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,264,2022,3,4,0,13,VIVEK KUMAR,M,IND,731,33,,205129,335397,BARA,SC,ALLAHABAD,DOAB,12,61.16,0.36,yes,0,0,2.94,AEUP2027549,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,1,Raj Mani,M,BJP,84587,61,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,40.74,no,24487,11.79,3.57,AEUP2027570,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,2,Ram Deo,M,SP,60100,57,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,28.95,no,33717,16.24,3.57,AEUP2027568,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,Social Work,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,3,Rajbali Jaisal,M,BSP,26383,59,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,12.71,yes,4921,2.37,3.57,AEUP105141,State-based Party,16651,TRUE,8,BSP,16651,KORAON,TRUE,TRUE,3,FALSE,FALSE,TRUE,Graduate,Politics,Ex MLA,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,4,Ramkripal,M,INC,21462,57,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,10.34,yes,18372,8.85,3.57,AEUP105140,National Party,3482,TRUE,6,INC,3482,KORAON,TRUE,TRUE,2,FALSE,FALSE,TRUE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,5,Arati Devi,F,SHS,3090,35,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,1.49,yes,462,0.22,3.57,AEUP2027565,State-based Party,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,6,None Of The Above,,NOTA,2628,,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,1.27,,862,0.42,3.57,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,7,Harish Chandra,M,AAAP,1766,63,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,0.85,yes,112,0.05,3.57,AEUP2027561,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,8,Chiraunji Lal,M,CPM,1654,57,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,0.8,yes,61,0.03,3.57,AEUP2027572,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,9,Ashok Dhuriya,M,Jan Adhikar Party,1593,49,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,0.77,yes,349,0.17,3.57,AEUP2027566,Local Party,4117,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,10,Santosh Kumar,M,Sanatan Sanskriti Raksha Dal,1244,29,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,0.6,yes,117,0.06,3.57,AEUP2027563,Local Party,7644,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,11,Siya Ram,M,Samyak Party,1127,38,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,0.54,yes,23,0.01,3.57,AEUP2027562,Local Party,25100,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,12,Dharmadas,M,VIP,1104,67,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,0.53,yes,231,0.11,3.57,AEUP2027564,Local Party,18731,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,265,2022,3,4,0,13,Akabal Bahadur,M,Rashtriya Samaj Dal (R),873,58,,207611,352540,KORAON,SC,ALLAHABAD,DOAB,12,58.89,0.42,yes,0,0,3.57,AEUP2027567,Local Party,24543,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,1,Sakendra Pratap,M,BJP,118720,60,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,41.15,no,217,0.08,2.78,AEUP2027578,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,Politics,MLA,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,2,Rakesh Kumar Verma,M,SP,118503,53,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,41.07,no,82942,28.75,2.78,AEUP2027579,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,3,KUMARI MEETA GAUTAM,F,BSP,35561,51,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,12.33,yes,27020,9.37,2.78,AEUP109696,State-based Party,16651,TRUE,2,BSP,16651,KURSI,TRUE,TRUE,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,4,KUMAIL ASHARAF KHAN,M,AIMIM,8541,69,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,2.96,yes,5738,1.99,2.78,AEUP2027577,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,5,SHRIMATI URMILA PATEL,F,INC,2803,48,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,0.97,yes,1080,0.37,2.78,AEUP2027581,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,6,None Of The Above,,NOTA,1723,,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,0.6,,834,0.29,2.78,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,7,Neeraj Kumar Rawat,M,AAAP,889,31,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,0.31,yes,218,0.08,2.78,AEUP2027575,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,8,MOHD. MAKSOOD ANSARI,M,Peace Party,671,48,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,0.23,yes,110,0.04,2.78,AEUP2027574,Local Party,5995,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,9,DINESH CHANDRA SAINI,M,Pichhra Samaj Party,561,72,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,0.19,yes,14,0,2.78,AEUP2027576,Local Party,11887,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Retired or Pension,,,,State Assembly Election (AE)
Uttar_Pradesh,18,266,2022,3,4,0,10,SANTOSH KUMAR,M,IND,547,32,,288519,395773,KURSI,GEN,BARABANKI,AVADH,9,72.9,0.19,yes,0,0,2.78,AEUP2027573,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,1,FAREED MAHFOOZ KIDWAI,M,SP,98799,77,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,41.96,no,261,0.11,2.7,AEUP105153,State-based Party,7425,TRUE,10,SP,7425,KURSI,FALSE,TRUE,6,FALSE,FALSE,TRUE,Post Graduate,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,2,SHARAD KUMAR AWASTHI,M,BJP,98538,55,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,41.85,no,75279,31.97,2.7,AEUP201058,National Party,1605,TRUE,2,BJP,1605,RAM NAGAR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Salaried Work or Employed,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,3,RAM KISHOR,M,BSP,23259,52,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,9.88,yes,18319,7.78,2.7,AEUP2027591,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,Education,Home Teacher or Tuition,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,4,ARUN KUMAR,M,AIMIM,4940,37,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,2.1,yes,510,0.22,2.7,AEUP2027588,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,5,GYANESH SHUKLA,M,INC,4430,34,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,1.88,yes,2608,1.11,2.7,AEUP2027589,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,6,None Of The Above,,NOTA,1822,,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,0.77,,768,0.33,2.7,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,7,NEERAJ SHARMA,M,IND,1054,34,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,0.45,yes,360,0.15,2.7,AEUP2027583,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,8,DHARAMVEER SINGH,M,AAAP,694,25,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,0.29,yes,108,0.05,2.7,AEUP2027586,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,267,2022,3,4,0,9,RAM DAYAL,M,IND,586,66,,235461,340114,RAM NAGAR,GEN,BARABANKI,AVADH,11,69.23,0.25,yes,31,0.01,2.7,AEUP2027582,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
